qf,Approach,estimate__,lower__,upper__
1.574803225509694,FTLR,0.3711734904149353,0.33746089363877524,0.4051272405532289
1.574803225509694,LiSSA,0.3989745475066654,0.3659051457274998,0.43230131055364973
1.574803225509694,IR,0.36589712163164934,0.3326729028048733,0.39926799654002326
1.574803225509694,VSM,0.31383024089053124,0.27635479153494424,0.351959472472645
1.574803225509694,LSI,0.34705567099190465,0.3091171837351939,0.3851761495938407
1.6240133853267225,FTLR,0.3707388176747467,0.3367257037044643,0.4051885554346344
1.6240133853267225,LiSSA,0.3989525805696327,0.3654278958206181,0.43271888590654795
1.6240133853267225,IR,0.3682450880631986,0.33450489444757414,0.40214008400464835
1.6240133853267225,VSM,0.3118837597929881,0.2736831296810011,0.3505159991576519
1.6240133853267225,LSI,0.3450981308850761,0.30655708779572455,0.3840272621720715
1.673223545143751,FTLR,0.37032274494797224,0.33581357355434,0.40537393613522693
1.673223545143751,LiSSA,0.39892616198732256,0.3649394907510938,0.4331462079796382
1.673223545143751,IR,0.3705628030372457,0.3362711938807146,0.4050251713166563
1.673223545143751,VSM,0.3098994545003042,0.27100094884023473,0.34912338869828574
1.673223545143751,LSI,0.34317997788901466,0.30404341368364174,0.3826402769690048
1.722433704960779,FTLR,0.3699307333314415,0.3348823933547759,0.40553136606683515
1.722433704960779,LiSSA,0.398903262036223,0.3644513640459461,0.43378945583263057
1.722433704960779,IR,0.37287328688409627,0.3379567012255324,0.40800790647884855
1.722433704960779,VSM,0.307844979616172,0.26834556120307507,0.347881282082163
1.722433704960779,LSI,0.34127726852523915,0.3015577895176055,0.3814753117581648
1.7716438647778074,FTLR,0.36960726135885985,0.3339751637868981,0.4057444352264924
1.7716438647778074,LiSSA,0.3988815673444497,0.364012166575916,0.4343667351336455
1.7716438647778074,IR,0.37515557984771597,0.3397931426704151,0.4108300466910255
1.7716438647778074,VSM,0.30585280046753893,0.2655394286957693,0.34629430769213343
1.7716438647778074,LSI,0.33933573426732977,0.2987353628085866,0.38022858894836326
1.8208540245948355,FTLR,0.36924446849914694,0.3330711766696139,0.40576971296367054
1.8208540245948355,LiSSA,0.39890792867462965,0.3634293706608475,0.4349380776871532
1.8208540245948355,IR,0.37744902329802593,0.3417117548697548,0.41356506043936064
1.8208540245948355,VSM,0.3037820106595303,0.2627748036758147,0.34485859592644114
1.8208540245948355,LSI,0.33748409088011344,0.29593742581743476,0.37909294384112646
1.870064184411864,FTLR,0.3688888817450767,0.3320797348641558,0.405881991555347
1.870064184411864,LiSSA,0.3988687646545634,0.36293446312941713,0.43550609492577746
1.870064184411864,IR,0.37976710140343606,0.3435558425584821,0.416391996698853
1.870064184411864,VSM,0.3018234508715367,0.2602873998439061,0.34377048899669593
1.870064184411864,LSI,0.33564207740857155,0.29322109985114386,0.377980100236536
1.9192743442288924,FTLR,0.36843597867778827,0.3309501376252469,0.4060397471905965
1.9192743442288924,LiSSA,0.39892998770985716,0.36247860278928595,0.4359575659229777
1.9192743442288924,IR,0.38205512944152054,0.3452376791322578,0.419227238143553
1.9192743442288924,VSM,0.29986720575841797,0.25775866164418665,0.3426229599196716
1.9192743442288924,LSI,0.3337398282197394,0.29068163724636653,0.37674813264546686
1.9684845040459205,FTLR,0.3680650116854596,0.3296884467509212,0.40623858330798823
1.9684845040459205,LiSSA,0.3989265436896188,0.3618918184292489,0.4365604393622382
1.9684845040459205,IR,0.38433199268953827,0.3470932653711574,0.4220345379821065
1.9684845040459205,VSM,0.29796551912722247,0.25515995741078606,0.3412937817291709
1.9684845040459205,LSI,0.33193991496281394,0.28808861680617187,0.3755705204274046
2.017694663862949,FTLR,0.3676853077592378,0.32880851302131664,0.4065892435429279
2.017694663862949,LiSSA,0.39894428806263527,0.3612893578761368,0.43730929048637246
2.017694663862949,IR,0.386652776197476,0.34882457331404565,0.42479220326226774
2.017694663862949,VSM,0.29597492669052505,0.25256636056019766,0.33997482059062717
2.017694663862949,LSI,0.33003915123570887,0.2854867750819758,0.37453240489391787
2.0669048236799767,FTLR,0.36732837991590883,0.32774052205293913,0.40695670442928855
2.0669048236799767,LiSSA,0.3990151509825182,0.3606713404252331,0.43795097334143396
2.0669048236799767,IR,0.38892651243197185,0.3504562792415519,0.42762517963540025
2.0669048236799767,VSM,0.29403743279685635,0.24995967027342733,0.33870131214930826
